CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_INI_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,DS_CONTA_CLEAN,NIVEL_CONTA,CD_CONTA_PAI,DS_CONTA_PAI
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.02.02,"Operações de Empréstimos, Cessões e Repasses",-3242069.0,N,operacoes emprestimos cessoes repasses,3,3.02,Despesas de Intermediação Financeira
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.02.03,Operações de Arrendamento Mercantil,0.0,N,operacoes arrendamento mercantil,3,3.02,Despesas de Intermediação Financeira
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.02.03,Operações de Arrendamento Mercantil,0.0,N,operacoes arrendamento mercantil,3,3.02,Despesas de Intermediação Financeira
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.02.04,Operações de venda ou de Transferência de Ativos Fin,0.0,N,operacoes venda transferencia ativos fin,3,3.02,Despesas de Intermediação Financeira
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.02.04,Operações de venda ou de Transferência de Ativos Fin,0.0,N,operacoes venda transferencia ativos fin,3,3.02,Despesas de Intermediação Financeira
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.02.05,Provisão p/ Créditos de Liquidação Duvidosa,-18385379.0,N,provisao p creditos liquidacao duvidosa,3,3.02,Despesas de Intermediação Financeira
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.02.05,Provisão p/ Créditos de Liquidação Duvidosa,-23628024.0,N,provisao p creditos liquidacao duvidosa,3,3.02,Despesas de Intermediação Financeira
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.03,Resultado Bruto de Intermediação Financeira,41076912.0,S,resultado bruto intermediacao financeira,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.03,Resultado Bruto de Intermediação Financeira,50054201.0,S,resultado bruto intermediacao financeira,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.04,Outras Despesas e Receitas Operacionais,-18086750.0,S,outras despesas receitas operacionais,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.04,Outras Despesas e Receitas Operacionais,-10471759.0,S,outras despesas receitas operacionais,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.04.01,Despesa de Provisão para Perda Esperada para Risco de Crédito,0.0,S,despesa provisao perda esperada risco credito,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.04.01,Despesa de Provisão para Perda Esperada para Risco de Crédito,0.0,S,despesa provisao perda esperada risco credito,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.04.02,Receitas de Prestação de Serviços,18986389.0,S,receitas prestacao servicos,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.04.02,Receitas de Prestação de Serviços,20536829.0,S,receitas prestacao servicos,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.04.03,Despesas com Pessoal,-19416802.0,S,despesas pessoal,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.04.03,Despesas com Pessoal,-19718806.0,S,despesas pessoal,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.04.04,Outras Despesas de Administrativas,-12646642.0,S,outras despesas administrativas,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.04.04,Outras Despesas de Administrativas,-13157885.0,S,outras despesas administrativas,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.04.05,Despesas Tributárias,-3969483.0,S,despesas tributarias,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.04.05,Despesas Tributárias,-4881228.0,S,despesas tributarias,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.04.06,Outras Receitas Operacionais,8335662.0,S,outras receitas operacionais,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.04.06,Outras Receitas Operacionais,13210280.0,S,outras receitas operacionais,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.04.07,Outras Despesas Operacionais,-18798826.0,S,outras despesas operacionais,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.04.07,Outras Despesas Operacionais,-19356347.0,S,outras despesas operacionais,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.04.08,Resultado da Equivalência Patrimonial,9422952.0,S,resultado equivalencia patrimonial,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.04.08,Resultado da Equivalência Patrimonial,12895398.0,S,resultado equivalencia patrimonial,3,3.04,Outras Despesas e Receitas Operacionais
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.05,Resultado antes dos Tributos sobre o Lucro,22990162.0,S,resultado antes tributos sobre lucro,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.05,Resultado antes dos Tributos sobre o Lucro,39582442.0,S,resultado antes tributos sobre lucro,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,-892335.0,S,imposto renda contribuicao social sobre lucro,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.06,Imposto de Renda e Contribuição Social sobre o Lucro,-4829905.0,S,imposto renda contribuicao social sobre lucro,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.06.01,Corrente,11462.0,S,corrente,3,3.06,Imposto de Renda e Contribuição Social sobre o Lucro
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.06.01,Corrente,-2076573.0,S,corrente,3,3.06,Imposto de Renda e Contribuição Social sobre o Lucro
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.06.02,Diferido,-903797.0,S,diferido,3,3.06,Imposto de Renda e Contribuição Social sobre o Lucro
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.06.02,Diferido,-2753332.0,S,diferido,3,3.06,Imposto de Renda e Contribuição Social sobre o Lucro
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.07,Lucro ou Prejuízo das Operações Continuadas,22097827.0,S,lucro prejuizo operacoes continuadas,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.07,Lucro ou Prejuízo das Operações Continuadas,34752537.0,S,lucro prejuizo operacoes continuadas,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.08,Resultado Líquido das Operações Descontinuadas,0.0,S,resultado liquido operacoes descontinuadas,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.08,Resultado Líquido das Operações Descontinuadas,0.0,S,resultado liquido operacoes descontinuadas,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.08.01,Provisão para Imposto de Renda,0.0,N,provisao imposto renda,3,3.08,Resultado Líquido das Operações Descontinuadas
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.08.01,Provisão para Imposto de Renda,0.0,N,provisao imposto renda,3,3.08,Resultado Líquido das Operações Descontinuadas
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.08.02,Provisão para Contribuição Social,0.0,N,provisao contribuicao social,3,3.08,Resultado Líquido das Operações Descontinuadas
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.08.02,Provisão para Contribuição Social,0.0,N,provisao contribuicao social,3,3.08,Resultado Líquido das Operações Descontinuadas
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.09,Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias,22097827.0,S,lucro prejuizo antes participacoes contribuicoes estatutarias,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.09,Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias,34752537.0,S,lucro prejuizo antes participacoes contribuicoes estatutarias,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.10,Participações nos Lucros e Contribuições Estatutárias,-2523408.0,S,participacoes lucros contribuicoes estatutarias,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.10,Participações nos Lucros e Contribuições Estatutárias,-3955667.0,S,participacoes lucros contribuicoes estatutarias,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.10.01,Participações,0.0,N,participacoes,3,3.10,Participações nos Lucros e Contribuições Estatutárias
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.10.01,Participações,0.0,N,participacoes,3,3.10,Participações nos Lucros e Contribuições Estatutárias
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.10.02,Contribuições,0.0,N,contribuicoes,3,3.10,Participações nos Lucros e Contribuições Estatutárias
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.10.02,Contribuições,0.0,N,contribuicoes,3,3.10,Participações nos Lucros e Contribuições Estatutárias
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.11,Lucro ou Prejuízo Líquido do Período,19574419.0,S,lucro prejuizo liquido periodo,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.11,Lucro ou Prejuízo Líquido do Período,30796870.0,S,lucro prejuizo liquido periodo,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.99,Lucro por Ação (R$/Ação),6.86,N,lucro acao r acao,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.99,Lucro por Ação (R$/Ação),10.79,N,lucro acao r acao,2,3,
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.99.01,Lucro Básico por Ação,0.0,N,lucro basico acao,3,3.99,Lucro por Ação (R$/Ação)
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.99.01,Lucro Básico por Ação,0.0,N,lucro basico acao,3,3.99,Lucro por Ação (R$/Ação)
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.99.02,Lucro Diluído por Ação,0.0,N,lucro diluido acao,3,3.99,Lucro por Ação (R$/Ação)
00.000.000/0001-91,2022-12-31,1,BCO BRASIL S.A.,1023,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.99.02,Lucro Diluído por Ação,0.0,N,lucro diluido acao,3,3.99,Lucro por Ação (R$/Ação)
00.001.180/0001-26,2022-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.01,Receita de Venda de Bens e/ou Serviços,1365825.0,S,receita venda bens servicos,2,3,
00.001.180/0001-26,2022-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.01,Receita de Venda de Bens e/ou Serviços,377721.0,S,receita venda bens servicos,2,3,
00.001.180/0001-26,2022-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.02,Custo dos Bens e/ou Serviços Vendidos,-1273156.0,S,custo bens servicos vendidos,2,3,
00.001.180/0001-26,2022-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.02,Custo dos Bens e/ou Serviços Vendidos,-16685.0,S,custo bens servicos vendidos,2,3,
00.001.180/0001-26,2022-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.02.01,Energia comprada para revenda,-1273156.0,N,energia comprada revenda,3,3.02,Despesas de Intermediação Financeira
00.001.180/0001-26,2022-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.02.01,Energia comprada para revenda,-16685.0,N,energia comprada revenda,3,3.02,Despesas de Intermediação Financeira
00.001.180/0001-26,2022-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.03,Resultado Bruto,92669.0,S,resultado bruto,2,3,
00.001.180/0001-26,2022-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.03,Resultado Bruto,361036.0,S,resultado bruto,2,3,
00.001.180/0001-26,2022-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.04,Despesas/Receitas Operacionais,6858682.0,S,despesas receitas operacionais,2,3,
00.001.180/0001-26,2022-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.04,Despesas/Receitas Operacionais,3123625.0,S,despesas receitas operacionais,2,3,
00.001.180/0001-26,2022-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração do Resultado,REAL,MIL,PENÚLTIMO,2021-01-01,2021-12-31,3.04.01,Despesas com Vendas,0.0,S,despesas vendas,3,3.04,Outras Despesas e Receitas Operacionais
00.001.180/0001-26,2022-12-31,1,CENTRAIS ELET BRAS S.A. - ELETROBRAS,2437,DF Individual - Demonstração do Resultado,REAL,MIL,ÚLTIMO,2022-01-01,2022-12-31,3.04.01,Despesas com Vendas,0.0,S,despesas vendas,3,3.04,Outras Despesas e Receitas Operacionais
